"duplicate_group","sha256","image_count","is_cross_split","split","label","species","source_path","processed_path"
"330","41ad69bca91c91bcf394e55ecce09dca6af5b9e4bb4b9d9f190d2946ea25a8a2","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000004_0.jpg","data\processed\train\edible\edible_000580.jpg"
"330","41ad69bca91c91bcf394e55ecce09dca6af5b9e4bb4b9d9f190d2946ea25a8a2","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000004_1.jpg","data\processed\train\edible\edible_000581.jpg"
"331","849d93e1c38a9c2b8a71d555bd3d8a1a23759488b4901cb885a48cb64abfef59","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000005_0.png","data\processed\train\edible\edible_000582.jpg"
"331","849d93e1c38a9c2b8a71d555bd3d8a1a23759488b4901cb885a48cb64abfef59","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000006_1.png","data\processed\train\edible\edible_000585.jpg"
"332","5f8ced7f3718919b8d84703dd0ce8b68d203f9d3b6b17a846ffa8c2b23d6592c","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000005_1.jpg","data\processed\train\edible\edible_000583.jpg"
"332","5f8ced7f3718919b8d84703dd0ce8b68d203f9d3b6b17a846ffa8c2b23d6592c","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000006_0.jpg","data\processed\train\edible\edible_000584.jpg"
"333","c7e8bffa931702d39b8ad83695b9ccec4e2452af10b891bb96cde0963db8db85","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000007_0.jpg","data\processed\train\edible\edible_000586.jpg"
"333","c7e8bffa931702d39b8ad83695b9ccec4e2452af10b891bb96cde0963db8db85","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000008_1.jpg","data\processed\train\edible\edible_000589.jpg"
"334","86d0d5b315daf351fbd929b64f8c531cfb0a6bb93bf904dc825b41aee931f9a5","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000007_1.jpg","data\processed\train\edible\edible_000587.jpg"
"334","86d0d5b315daf351fbd929b64f8c531cfb0a6bb93bf904dc825b41aee931f9a5","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000008_0.jpg","data\processed\train\edible\edible_000588.jpg"
"335","73e13d539dd46a489f36a552d5011ea3077f9dc8c876121c62243ee6ee0f0cc6","2","True","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000009_0.jpg","data\processed\train\edible\edible_000590.jpg"
"335","73e13d539dd46a489f36a552d5011ea3077f9dc8c876121c62243ee6ee0f0cc6","2","True","val","edible","Lentinula_edodes","data\raw\splitted_dataset\val\edible\Lentinula_edodes_000009_1.jpg","data\processed\val\edible\edible_000073.jpg"
"336","8a51361f93478bbeadd037f624bf3509d3e76a4b88fb39ed5650a47fa9a69b79","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000010_0.png","data\processed\train\edible\edible_000591.jpg"
"336","8a51361f93478bbeadd037f624bf3509d3e76a4b88fb39ed5650a47fa9a69b79","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000010_1.png","data\processed\train\edible\edible_000592.jpg"
"337","65f2a470ad33f4d54697f8dad13fe57ff86a15cb423e24ae67027622944a4da6","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000011_0.jpg","data\processed\train\edible\edible_000593.jpg"
"337","65f2a470ad33f4d54697f8dad13fe57ff86a15cb423e24ae67027622944a4da6","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000013_1.jpg","data\processed\train\edible\edible_000597.jpg"
"338","f2fc44969ce732029f250468d9c7020ade06eadde1d4487311297cea5f1a6a67","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000011_1.jpg","data\processed\train\edible\edible_000594.jpg"
"338","f2fc44969ce732029f250468d9c7020ade06eadde1d4487311297cea5f1a6a67","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000012_0.jpg","data\processed\train\edible\edible_000595.jpg"
"339","5adf81fd5779c9c03b575745ff13d3aafc83dabc382badd75c86e1b1d60e7789","2","True","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000013_0.jpg","data\processed\train\edible\edible_000596.jpg"
"339","5adf81fd5779c9c03b575745ff13d3aafc83dabc382badd75c86e1b1d60e7789","2","True","val","edible","Lentinula_edodes","data\raw\splitted_dataset\val\edible\Lentinula_edodes_000014_1.jpg","data\processed\val\edible\edible_000074.jpg"
"340","b6eab53bef6f2d3e24d5661acbcddc6f312f1fff696005eae42e09c55bc82170","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000015_0.jpg","data\processed\train\edible\edible_000598.jpg"
"340","b6eab53bef6f2d3e24d5661acbcddc6f312f1fff696005eae42e09c55bc82170","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000030_1.jpg","data\processed\train\edible\edible_000623.jpg"
"341","851e60c440968c505cc26df97d4976c163fdd859bbaa2c98d5862f41e70503d2","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000015_1.jpg","data\processed\train\edible\edible_000599.jpg"
"341","851e60c440968c505cc26df97d4976c163fdd859bbaa2c98d5862f41e70503d2","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000017_0.jpg","data\processed\train\edible\edible_000600.jpg"
"342","3db1e2d4613f5172d2d5f3cf7dcc0f30e0888163cc9c9ff15d4ec3dd58f77537","2","True","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000018_0.jpg","data\processed\train\edible\edible_000601.jpg"
"342","3db1e2d4613f5172d2d5f3cf7dcc0f30e0888163cc9c9ff15d4ec3dd58f77537","2","True","test","edible","Lentinula_edodes","data\raw\splitted_dataset\test\edible\Lentinula_edodes_000017_1.jpg","data\processed\test\edible\edible_000076.jpg"
"343","1110108dd363de399e2ea2e05a8a4a9b184eb3644397cad64e9ebd21473345ff","2","True","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000018_1.jpg","data\processed\train\edible\edible_000602.jpg"
"343","1110108dd363de399e2ea2e05a8a4a9b184eb3644397cad64e9ebd21473345ff","2","True","val","edible","Lentinula_edodes","data\raw\splitted_dataset\val\edible\Lentinula_edodes_000016_0.jpg","data\processed\val\edible\edible_000075.jpg"
"344","f7a529389f5fc55abab2c04912c39d609bfc00b891f1c285e3caefcc180e2c24","2","True","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000019_0.jpg","data\processed\train\edible\edible_000603.jpg"
"344","f7a529389f5fc55abab2c04912c39d609bfc00b891f1c285e3caefcc180e2c24","2","True","test","edible","Lentinula_edodes","data\raw\splitted_dataset\test\edible\Lentinula_edodes_000016_1.jpg","data\processed\test\edible\edible_000075.jpg"
"345","71eb718c8fcd0f43787b54f17ca89c73b15869320b92e27e1ff9daf92ac9d882","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000019_1.jpg","data\processed\train\edible\edible_000604.jpg"
"345","71eb718c8fcd0f43787b54f17ca89c73b15869320b92e27e1ff9daf92ac9d882","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000026_0.jpg","data\processed\train\edible\edible_000616.jpg"
"346","8f150e374d4946cfa34f7325307bd68998dc36397cf78ba2e8154685cadb7136","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000020_0.jpg","data\processed\train\edible\edible_000605.jpg"
"346","8f150e374d4946cfa34f7325307bd68998dc36397cf78ba2e8154685cadb7136","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000025_1.jpg","data\processed\train\edible\edible_000615.jpg"
"347","7189878b49fa8cb31c4ae625ffe942a4dc61e6c400d6c257af1b4ae86a9afedf","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000020_1.jpg","data\processed\train\edible\edible_000606.jpg"
"347","7189878b49fa8cb31c4ae625ffe942a4dc61e6c400d6c257af1b4ae86a9afedf","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000023_0.jpg","data\processed\train\edible\edible_000611.jpg"
"348","c2456603913f4118334cba085fc96cd65fd2b564a47594f95b52b06c0ebae6d4","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000021_0.jpg","data\processed\train\edible\edible_000607.jpg"
"348","c2456603913f4118334cba085fc96cd65fd2b564a47594f95b52b06c0ebae6d4","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000022_1.jpg","data\processed\train\edible\edible_000610.jpg"
"349","8d1a2f78e5e79f5b1dab5adb504f0ec0505185ae31ce6ee9ad7d1326046e411d","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000021_1.jpg","data\processed\train\edible\edible_000608.jpg"
"349","8d1a2f78e5e79f5b1dab5adb504f0ec0505185ae31ce6ee9ad7d1326046e411d","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000022_0.jpg","data\processed\train\edible\edible_000609.jpg"
"350","da1fc2346191a6660ffb8de165a4df2d46365b782f69b8f8fab0a04a0a8d4b2d","2","True","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000023_1.jpg","data\processed\train\edible\edible_000612.jpg"
"350","da1fc2346191a6660ffb8de165a4df2d46365b782f69b8f8fab0a04a0a8d4b2d","2","True","val","edible","Lentinula_edodes","data\raw\splitted_dataset\val\edible\Lentinula_edodes_000024_0.jpg","data\processed\val\edible\edible_000076.jpg"
"351","0dfb5e61bea2dea3a7a97b762e71ce8f808ee79608058bd41da0255a5bb3a05d","2","True","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000024_1.jpg","data\processed\train\edible\edible_000613.jpg"
"351","0dfb5e61bea2dea3a7a97b762e71ce8f808ee79608058bd41da0255a5bb3a05d","2","True","test","edible","Lentinula_edodes","data\raw\splitted_dataset\test\edible\Lentinula_edodes_000028_0.jpg","data\processed\test\edible\edible_000077.jpg"
"352","b6b0b00a993464d70e6f11096684d014359a851551fb2761f72c06ba423cafc7","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000025_0.jpg","data\processed\train\edible\edible_000614.jpg"
"352","b6b0b00a993464d70e6f11096684d014359a851551fb2761f72c06ba423cafc7","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000029_1.jpg","data\processed\train\edible\edible_000621.jpg"
"353","9012a3dbd527939f3d1988692f1457cd66c48b64799e9e5324ac0cef0f82b394","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000026_1.jpg","data\processed\train\edible\edible_000617.jpg"
"353","9012a3dbd527939f3d1988692f1457cd66c48b64799e9e5324ac0cef0f82b394","2","False","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000027_0.jpg","data\processed\train\edible\edible_000618.jpg"
"354","e5664dffccb97eb0788416da02fcda1459a5fd34ddbb6a186bce8ff893cc9d7a","2","True","train","edible","Lentinula_edodes","data\raw\splitted_dataset\train\edible\Lentinula_edodes_000027_1.png","data\processed\train\edible\edible_000619.jpg"
"354","e5664dffccb97eb0788416da02fcda1459a5fd34ddbb6a186bce8ff893cc9d7a","2","True","val","edible","Lentinula_edodes","data\raw\splitted_dataset\val\edible\Lentinula_edodes_000029_0.png","data\processed\val\edible\edible_000077.jpg"
"355","9762b0abb12e7e28feac9a067165ea03f393fd25ba2b11b573c3f0604eeb0adc","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000001_0.png","data\processed\train\edible\edible_000624.jpg"
"355","9762b0abb12e7e28feac9a067165ea03f393fd25ba2b11b573c3f0604eeb0adc","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000002_1.png","data\processed\train\edible\edible_000625.jpg"
"356","ccd99546851e99e393847ca40e5cd95a57dc97e0fe06f97ce238aaad1e0d6b56","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000003_0.jpg","data\processed\train\edible\edible_000626.jpg"
"356","ccd99546851e99e393847ca40e5cd95a57dc97e0fe06f97ce238aaad1e0d6b56","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000005_1.jpg","data\processed\train\edible\edible_000631.jpg"
"357","98f4c58a1b79470db2d213d93d6ecb61b8bdb8fadfe85c83d00dca02752f4081","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000003_1.jpg","data\processed\train\edible\edible_000627.jpg"
"357","98f4c58a1b79470db2d213d93d6ecb61b8bdb8fadfe85c83d00dca02752f4081","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000005_0.jpg","data\processed\train\edible\edible_000630.jpg"
"358","ea4965a44dc501a232f21240ec11de742ba32057d9dd96e6a39695cc37979073","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000004_0.png","data\processed\train\edible\edible_000628.jpg"
"358","ea4965a44dc501a232f21240ec11de742ba32057d9dd96e6a39695cc37979073","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000006_1.png","data\processed\train\edible\edible_000633.jpg"
"359","bfd71d973e8c351b555c18bd53cf5135024efd88f406c6452babbfec5aad1842","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000004_1.jpg","data\processed\train\edible\edible_000629.jpg"
"359","bfd71d973e8c351b555c18bd53cf5135024efd88f406c6452babbfec5aad1842","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000009_0.jpg","data\processed\train\edible\edible_000637.jpg"
"360","4c3396393bde7f62d68c95a18a975b3ae15ca0c3908bb6a9d8d5803675691535","2","True","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000006_0.jpg","data\processed\train\edible\edible_000632.jpg"
"360","4c3396393bde7f62d68c95a18a975b3ae15ca0c3908bb6a9d8d5803675691535","2","True","test","edible","Macrolepiota_procera","data\raw\splitted_dataset\test\edible\Macrolepiota_procera_000009_1.jpg","data\processed\test\edible\edible_000080.jpg"
"361","2deaa82d14b3a208dc23b3ccb940801cfdefe7bc26e697901407424a4c7270e3","2","True","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000007_0.jpg","data\processed\train\edible\edible_000634.jpg"
"361","2deaa82d14b3a208dc23b3ccb940801cfdefe7bc26e697901407424a4c7270e3","2","True","val","edible","Macrolepiota_procera","data\raw\splitted_dataset\val\edible\Macrolepiota_procera_000007_1.jpg","data\processed\val\edible\edible_000078.jpg"
"362","e575cc0c1e14c6f8b18a25241cd34fb0413d30ae557e00db43a5182d2e54cc05","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000008_0.jpg","data\processed\train\edible\edible_000635.jpg"
"362","e575cc0c1e14c6f8b18a25241cd34fb0413d30ae557e00db43a5182d2e54cc05","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000008_1.jpg","data\processed\train\edible\edible_000636.jpg"
"363","5b0694bc55cb04d5d0d07a0320f810bc8a7d81e55b26952d2757e591be944334","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000011_0.jpg","data\processed\train\edible\edible_000639.jpg"
"363","5b0694bc55cb04d5d0d07a0320f810bc8a7d81e55b26952d2757e591be944334","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000013_1.jpg","data\processed\train\edible\edible_000644.jpg"
"364","7fe2c542ed85e0d509773f9d0655c078d29bdb4d81e1b0826b477bdc9ce91120","2","True","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000011_1.jpg","data\processed\train\edible\edible_000640.jpg"
"364","7fe2c542ed85e0d509773f9d0655c078d29bdb4d81e1b0826b477bdc9ce91120","2","True","val","edible","Macrolepiota_procera","data\raw\splitted_dataset\val\edible\Macrolepiota_procera_000014_0.jpg","data\processed\val\edible\edible_000079.jpg"
"365","2cc3dfcef5274e7467a0de5c6512bc403324e583c093804cbc309f3d7ba9fe43","2","True","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000012_0.jpg","data\processed\train\edible\edible_000641.jpg"
"365","2cc3dfcef5274e7467a0de5c6512bc403324e583c093804cbc309f3d7ba9fe43","2","True","test","edible","Macrolepiota_procera","data\raw\splitted_dataset\test\edible\Macrolepiota_procera_000010_1.jpg","data\processed\test\edible\edible_000081.jpg"
"366","90744a9ce5fabd2d93e452a116efb87c0027efd5294444417ea9661f3c791006","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000012_1.jpg","data\processed\train\edible\edible_000642.jpg"
"366","90744a9ce5fabd2d93e452a116efb87c0027efd5294444417ea9661f3c791006","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000016_0.jpg","data\processed\train\edible\edible_000647.jpg"
"367","f6d95e249684491318c87c4136aee38e3f13d97caa466c9ef7437b6a47b15c9c","2","False","train","edible","Macrolepiota_procera","data\raw\splitted_dataset\train\edible\Macrolepiota_procera_000013_0.jpg","data\processed\train\edible\edible_000643.jpg"
